CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
845105731,03/31/2018,09:50:00,03/31/2018,09:55:00,03/31/2018,238,FRAUDULENT ACCOSTING,466,"ACCOSTING,FRAUDULENT",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,989284,211217,40.746425245,-73.981833914,"(40.746425245, -73.981833914)"
948523034,03/31/2018,09:40:00,03/31/2018,09:50:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,,,1009026,239040,40.822758665,-73.910483129,"(40.822758665, -73.910483129)"
443210809,03/31/2018,09:40:00,03/31/2018,09:56:00,03/31/2018,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,GYM/FITNESS FACILITY,,,976676,165942,40.622153897,-74.027284856,"(40.622153897, -74.027284856)"
265422861,03/31/2018,09:30:00,03/31/2018,09:45:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,987220,212676,40.750430768,-73.989282176,"(40.750430768, -73.989282176)"
922840109,03/31/2018,09:30:00,,,03/31/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,GROCERY/BODEGA,,,1005170,235308,40.812525348,-73.924426892,"(40.812525348, -73.924426892)"
371511391,03/31/2018,09:29:00,03/31/2018,09:33:00,03/31/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1016120,179676,40.659796678,-73.885133033,"(40.659796678, -73.885133033)"
359928756,03/31/2018,09:26:00,03/31/2018,09:30:00,03/31/2018,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,999095,224575,40.78307848,-73.946396856,"(40.78307848, -73.946396856)"
612760784,03/31/2018,09:25:00,03/31/2018,09:30:00,03/31/2018,121,CRIMINAL MISCHIEF & RELATED OF,266,"MISCHIEF, CRIMINAL 3&2, BY FIR",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,FRONT OF,RESIDENCE - PUBLIC HOUSING,,"UNITY PLAZA (SITES 17,24,25A)",1012851,182782,40.668333118,-73.896902238,"(40.668333118, -73.896902238)"
833411086,03/31/2018,09:22:00,03/31/2018,09:30:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,DRUG STORE,,,984233,210020,40.743141212,-74.000062798,"(40.743141212, -74.000062798)"
794420429,03/31/2018,09:20:00,03/31/2018,09:25:00,03/31/2018,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1020600,249736,40.85207601,-73.868607122,"(40.85207601, -73.868607122)"
534592345,03/31/2018,09:20:00,03/31/2018,09:40:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE - APT. HOUSE,,,1010079,168778,40.629903711,-73.906948196,"(40.629903711, -73.906948196)"
746222292,03/31/2018,09:15:00,03/31/2018,10:25:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1006537,244511,40.837781618,-73.919457971,"(40.837781618, -73.919457971)"
600756806,03/31/2018,09:05:00,03/31/2018,09:05:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE-HOUSE,,,1026833,186813,40.679341085,-73.846475364,"(40.679341085, -73.846475364)"
957449771,03/31/2018,09:05:00,03/31/2018,09:10:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,,,1018964,218196,40.765514108,-73.874683857,"(40.765514108, -73.874683857)"
210516420,03/31/2018,09:05:00,,,03/31/2018,365,ADMINISTRATIVE CODE,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,,,1024935,266798,40.898886971,-73.852833815,"(40.898886971, -73.852833815)"
964270110,03/31/2018,09:00:00,03/31/2018,09:20:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1011293,254135,40.864183352,-73.902231352,"(40.864183352, -73.902231352)"
947835095,03/31/2018,09:00:00,,,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,,,1010628,263244,40.889186746,-73.904599698,"(40.889186746, -73.904599698)"
743424384,03/31/2018,09:00:00,03/31/2018,09:15:00,03/31/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,1005122,188737,40.68469984,-73.924744826,"(40.68469984, -73.924744826)"
390572289,03/31/2018,09:00:00,03/31/2018,09:30:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1058398,180710,40.662381669,-73.732740578,"(40.662381669, -73.732740578)"
456223788,03/31/2018,09:00:00,03/31/2018,10:46:00,03/31/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,HOTEL/MOTEL,,,1024804,214216,40.754565182,-73.853625494,"(40.754565182, -73.853625494)"
952147284,03/31/2018,09:00:00,03/31/2018,09:10:00,03/31/2018,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,REAR OF,COMMERCIAL BUILDING,,,999471,187078,40.680157784,-73.945123957,"(40.680157784, -73.945123957)"
694642248,03/31/2018,09:00:00,04/01/2018,22:00:00,03/31/2018,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,RESIDENCE-HOUSE,,,957034,165538,40.621006434,-74.098038517,"(40.621006434, -74.098038517)"
520291367,03/31/2018,08:50:00,03/31/2018,09:05:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,STREET,,,1032476,214391,40.755006996,-73.825932923,"(40.755006996, -73.825932923)"
180050800,03/31/2018,08:45:00,03/31/2018,08:48:00,03/31/2018,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1024109,187257,40.680572447,-73.856293659,"(40.680572447, -73.856293659)"
677423609,03/31/2018,08:44:00,03/31/2018,09:00:00,03/31/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,TAFT,999218,230194,40.798500915,-73.945940189,"(40.798500915, -73.945940189)"
916381897,03/31/2018,08:30:00,03/31/2018,09:00:00,03/31/2018,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,AMTRACK,BRONX,41,FRONT OF,OPEN AREAS (OPEN LOTS),,,1013086,236614,40.816087661,-73.895824354,"(40.816087661, -73.895824354)"
393587143,03/31/2018,08:30:00,03/31/2018,08:40:00,03/31/2018,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,,,1027295,251236,40.856162957,-73.844397124,"(40.856162957, -73.844397124)"
949697011,03/31/2018,08:30:00,03/31/2018,09:00:00,03/31/2018,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",COMPLETED,FELONY,OTHER,MANHATTAN,25,INSIDE,OTHER,,,1004138,226326,40.787874599,-73.928181646,"(40.787874599, -73.928181646)"
328803565,03/31/2018,08:30:00,,,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE-HOUSE,,,1029202,243943,40.836136344,-73.837552372,"(40.836136344, -73.837552372)"
922043413,03/31/2018,08:30:00,03/31/2018,08:35:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,,STREET,,,999302,243554,40.835170225,-73.945606837,"(40.835170225, -73.945606837)"
680257402,03/31/2018,08:19:00,03/31/2018,08:22:00,03/31/2018,109,GRAND LARCENY,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESTAURANT/DINER,,,987897,211692,40.747729682,-73.986839293,"(40.747729682, -73.986839293)"
893996699,03/31/2018,08:11:00,03/31/2018,08:29:00,03/31/2018,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,FRONT OF,RESIDENCE - APT. HOUSE,,,1020511,253806,40.863247297,-73.868906814,"(40.863247297, -73.868906814)"
115564180,03/31/2018,08:05:00,,,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44,INSIDE,GROCERY/BODEGA,,,1004099,243775,40.835767328,-73.928270887,"(40.835767328, -73.928270887)"
349185024,03/31/2018,08:00:00,,,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007174,243527,40.835079193,-73.917159266,"(40.835079193, -73.917159266)"
194308427,03/31/2018,08:00:00,03/31/2018,08:05:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,48,FRONT OF,STREET,,,1016309,247659,40.846391886,-73.88412771,"(40.846391886, -73.88412771)"
765892824,03/31/2018,08:00:00,03/31/2018,08:05:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,OTHER,,,1001096,200371,40.716641025,-73.93923197,"(40.716641025, -73.93923197)"
313787332,03/31/2018,08:00:00,,,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,41,INSIDE,RESIDENCE - APT. HOUSE,,,1011695,237703,40.81908109,-73.900845224,"(40.81908109, -73.900845224)"
213359216,03/31/2018,07:42:00,03/31/2018,10:15:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,,,945208,139808,40.550338559,-74.140489248,"(40.550338559, -74.140489248)"
442350157,03/31/2018,07:40:00,03/31/2018,08:53:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,BORINQUEN PLAZA I,994462,229431,40.796413463,-73.963119017,"(40.796413463, -73.963119017)"
127239016,03/31/2018,07:33:00,03/31/2018,07:50:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,LAVANBURG HOMES,990730,201086,40.718617193,-73.976625105,"(40.718617193, -73.976625105)"
548166749,03/31/2018,07:30:00,03/31/2018,08:00:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,FRONT OF,STORE UNCLASSIFIED,,,1010726,269524,40.906423038,-73.904220427,"(40.906423038, -73.904220427)"
823748861,03/31/2018,07:30:00,03/31/2018,08:00:00,03/31/2018,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,RESIDENCE - APT. HOUSE,,,1050642,203569,40.725185661,-73.76047105,"(40.725185661, -73.76047105)"
215356521,03/31/2018,07:30:00,03/31/2018,07:50:00,03/31/2018,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,OTHER,,,1010611,247608,40.846270754,-73.904722689,"(40.846270754, -73.904722689)"
763229600,03/31/2018,07:30:00,03/31/2018,07:30:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,CHAIN STORE,,,998899,169689,40.632429754,-73.947224005,"(40.632429754, -73.947224005)"
396338200,03/31/2018,07:16:00,03/31/2018,07:30:00,03/31/2018,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,STREET,,,993373,229301,40.79605784,-73.967052307,"(40.79605784, -73.967052307)"
453138061,03/31/2018,07:15:00,03/31/2018,07:21:00,03/31/2018,109,GRAND LARCENY,417,"LARCENY,GRAND FROM PERSON,PURS",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,,STREET,,,993106,227893,40.792193532,-73.968018476,"(40.792193532, -73.968018476)"
586696802,03/31/2018,07:15:00,03/31/2018,11:30:00,03/31/2018,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,SOCIAL CLUB/POLICY,,,978934,173757,40.643606063,-74.019157141,"(40.643606063, -74.019157141)"
350254805,03/31/2018,07:10:00,03/31/2018,20:00:00,03/31/2018,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,FRONT OF,STREET,,,987856,199140,40.713277526,-73.986993988,"(40.713277526, -73.986993988)"
366549843,03/31/2018,07:05:00,,,03/31/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1015824,257640,40.873788458,-73.885833671,"(40.873788458, -73.885833671)"
523478173,03/31/2018,07:00:00,03/31/2018,09:05:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,,STREET,,,1023260,263790,40.890638542,-73.858910215,"(40.890638542, -73.858910215)"
686790092,03/31/2018,07:00:00,03/31/2018,07:30:00,03/31/2018,104,RAPE,159,"RAPE 1,ATTEMPT",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE - APT. HOUSE,,,1010641,175525,40.648421119,-73.904897109,"(40.648421119, -73.904897109)"
125837283,03/31/2018,07:00:00,03/31/2018,07:30:00,03/31/2018,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE-HOUSE,,,1015848,171584,40.637586881,-73.8861513,"(40.637586881, -73.8861513)"
847643370,03/31/2018,07:00:00,03/31/2018,10:30:00,03/31/2018,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,997024,239382,40.823722867,-73.953846969,"(40.823722867, -73.953846969)"
260906123,03/31/2018,06:59:00,,,03/31/2018,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,,STREET,,,1040616,204447,40.727665117,-73.796635559,"(40.727665117, -73.796635559)"
292440643,03/31/2018,06:50:00,03/31/2018,06:55:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,RESIDENCE-HOUSE,,,997255,172110,40.639077451,-73.953142343,"(40.639077451, -73.953142343)"
218651619,03/31/2018,06:50:00,03/31/2018,07:20:00,03/31/2018,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE-HOUSE,,,1013764,195875,40.70426739,-73.89355376,"(40.70426739, -73.89355376)"
870565909,03/31/2018,06:43:00,03/31/2018,07:12:00,03/31/2018,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1002925,174691,40.646151601,-73.932705287,"(40.646151601, -73.932705287)"
554953184,03/31/2018,06:30:00,03/31/2018,06:30:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,GROCERY/BODEGA,,,993285,188334,40.683613694,-73.967425151,"(40.683613694, -73.967425151)"
176841297,03/31/2018,06:25:00,03/31/2018,06:36:00,03/31/2018,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,,STREET,,,1011068,186257,40.677876789,-73.90331566,"(40.677876789, -73.90331566)"
459050437,03/31/2018,06:20:00,03/31/2018,06:30:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,STREET,,,982530,209354,40.74131304,-74.006208393,"(40.74131304, -74.006208393)"
637331932,03/31/2018,06:20:00,03/31/2018,06:30:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,999135,173686,40.643400273,-73.946364926,"(40.643400273, -73.946364926)"
390762541,03/31/2018,06:15:00,03/31/2018,06:15:00,03/31/2018,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,25,INSIDE,RESIDENCE - PUBLIC HOUSING,,LINCOLN,1002071,234334,40.809858783,-73.935624768,"(40.809858783, -73.935624768)"
433643648,03/31/2018,06:15:00,03/31/2018,10:20:00,03/31/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,,STREET,,,1005143,182462,40.667476334,-73.924688559,"(40.667476334, -73.924688559)"
570466902,03/31/2018,06:14:00,03/31/2018,06:18:00,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1031875,258652,40.876494072,-73.827788117,"(40.876494072, -73.827788117)"
501473953,03/31/2018,06:08:00,03/31/2018,06:25:00,03/31/2018,107,BURGLARY,211,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,BAR/NIGHT CLUB,,,1010378,192622,40.695349313,-73.905778604,"(40.695349313, -73.905778604)"
280264382,03/31/2018,06:05:00,,,03/31/2018,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,RESIDENCE - APT. HOUSE,,,997129,237012,40.817217733,-73.953472135,"(40.817217733, -73.953472135)"
170108631,03/31/2018,06:05:00,03/31/2018,06:20:00,03/31/2018,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1004703,192413,40.694790591,-73.926244422,"(40.694790591, -73.926244422)"
335464630,03/31/2018,06:00:00,03/31/2018,06:02:00,03/31/2018,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,1006483,246304,40.842703016,-73.919647178,"(40.842703016, -73.919647178)"
147647602,03/31/2018,05:54:00,,,03/31/2018,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1013527,254306,40.864645569,-73.894153904,"(40.864645569, -73.894153904)"
606865505,03/31/2018,05:51:00,03/31/2018,05:53:00,03/31/2018,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1020398,186263,40.677860076,-73.869678623,"(40.677860076, -73.869678623)"
962865013,03/31/2018,05:40:00,03/31/2018,06:01:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1010105,247485,40.845934652,-73.90655204,"(40.845934652, -73.90655204)"
852269195,03/31/2018,05:40:00,03/31/2018,05:50:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,,,1034350,239052,40.822684271,-73.818984928,"(40.822684271, -73.818984928)"
553874200,03/31/2018,05:33:00,03/31/2018,05:35:00,03/31/2018,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,CHAIN STORE,,,991661,186407,40.678326024,-73.97328271,"(40.678326024, -73.97328271)"
847801669,03/31/2018,05:30:00,03/31/2018,05:35:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1008428,190225,40.688775645,-73.912819296,"(40.688775645, -73.912819296)"
445945699,03/31/2018,05:30:00,03/31/2018,06:40:00,03/31/2018,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,HOTEL/MOTEL,,,993417,230310,40.798827226,-73.966892018,"(40.798827226, -73.966892018)"
527471411,03/31/2018,05:30:00,03/31/2018,05:50:00,03/31/2018,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,,,1034350,239052,40.822684271,-73.818984928,"(40.822684271, -73.818984928)"
526091521,03/31/2018,05:25:00,03/31/2018,05:35:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,HOTEL/MOTEL,,,998371,240146,40.825817779,-73.948978438,"(40.825817779, -73.948978438)"
431208800,03/31/2018,05:25:00,03/31/2018,05:35:00,03/31/2018,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,HOTEL/MOTEL,,,998371,240146,40.825817779,-73.948978438,"(40.825817779, -73.948978438)"
796004577,03/31/2018,05:20:00,03/31/2018,06:19:00,03/31/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,,,1020518,184268,40.672383765,-73.869256728,"(40.672383765, -73.869256728)"
276487163,03/31/2018,05:15:00,,,03/31/2018,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1021490,236442,40.81558414,-73.865463846,"(40.81558414, -73.865463846)"
883803239,03/31/2018,05:15:00,03/31/2018,05:20:00,03/31/2018,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,,,999360,180993,40.663456013,-73.945537794,"(40.663456013, -73.945537794)"
